Location,Indicator,Period,Dim1,First Tooltip
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2011,Total,20.07
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2011,Urban,8.87
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2010,Total,19.91
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2010,Urban,8.59
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2009,Total,19.76
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2009,Urban,8.32
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2008,Total,19.6
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2008,Urban,8.05
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2007,Total,19.45
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2007,Urban,7.78
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2006,Total,19.29
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2006,Urban,7.51
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2005,Total,19.13
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2005,Urban,7.25
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2004,Total,18.98
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2004,Urban,6.99
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2003,Total,18.82
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2003,Urban,6.73
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2002,Total,18.66
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2002,Urban,6.47
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2001,Total,18.54
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2001,Urban,6.26
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2000,Total,18.76
Bosnia and Herzegovina,Population using safely managed sanitation services (%),2000,Urban,6.45
Brazil,Population using safely managed sanitation services (%),2017,Total,49.28
Brazil,Population using safely managed sanitation services (%),2017,Urban,51.6
Brazil,Population using safely managed sanitation services (%),2016,Total,47.04
Brazil,Population using safely managed sanitation services (%),2016,Urban,49.26
Brazil,Population using safely managed sanitation services (%),2015,Total,44.86
Brazil,Population using safely managed sanitation services (%),2015,Urban,46.99
Brazil,Population using safely managed sanitation services (%),2014,Total,42.74
Brazil,Population using safely managed sanitation services (%),2014,Urban,44.78
Brazil,Population using safely managed sanitation services (%),2013,Total,40.68
Brazil,Population using safely managed sanitation services (%),2013,Urban,42.62
Brazil,Population using safely managed sanitation services (%),2012,Total,38.68
Brazil,Population using safely managed sanitation services (%),2012,Urban,40.53
Brazil,Population using safely managed sanitation services (%),2011,Total,36.73
Brazil,Population using safely managed sanitation services (%),2011,Urban,38.49
Brazil,Population using safely managed sanitation services (%),2010,Total,34.85
Brazil,Population using safely managed sanitation services (%),2010,Urban,36.51
Brazil,Population using safely managed sanitation services (%),2009,Total,33.02
Brazil,Population using safely managed sanitation services (%),2009,Urban,34.59
Brazil,Population using safely managed sanitation services (%),2008,Total,31.25
Brazil,Population using safely managed sanitation services (%),2008,Urban,32.72
Brazil,Population using safely managed sanitation services (%),2007,Total,29.54
Brazil,Population using safely managed sanitation services (%),2007,Urban,30.92
Brazil,Population using safely managed sanitation services (%),2006,Total,27.88
Brazil,Population using safely managed sanitation services (%),2006,Urban,29.17
Brazil,Population using safely managed sanitation services (%),2005,Total,27.68
Brazil,Population using safely managed sanitation services (%),2005,Urban,29.06
Brazil,Population using safely managed sanitation services (%),2004,Total,27.47
Brazil,Population using safely managed sanitation services (%),2004,Urban,28.96
Brazil,Population using safely managed sanitation services (%),2003,Total,27.26
Brazil,Population using safely managed sanitation services (%),2003,Urban,28.85
Brazil,Population using safely managed sanitation services (%),2002,Total,27.04
Brazil,Population using safely managed sanitation services (%),2002,Urban,28.74
Brazil,Population using safely managed sanitation services (%),2001,Total,26.83
Brazil,Population using safely managed sanitation services (%),2001,Urban,28.64
Brazil,Population using safely managed sanitation services (%),2000,Total,26.6
Brazil,Population using safely managed sanitation services (%),2000,Urban,28.53
Bulgaria,Population using safely managed sanitation services (%),2017,Total,64.41
Bulgaria,Population using safely managed sanitation services (%),2017,Urban,72.89
Bulgaria,Population using safely managed sanitation services (%),2016,Total,62.45
Bulgaria,Population using safely managed sanitation services (%),2016,Urban,70.86
Bulgaria,Population using safely managed sanitation services (%),2015,Total,60.51
Bulgaria,Population using safely managed sanitation services (%),2015,Urban,68.82
Bulgaria,Population using safely managed sanitation services (%),2014,Total,58.6
Bulgaria,Population using safely managed sanitation services (%),2014,Urban,66.78
Bulgaria,Population using safely managed sanitation services (%),2013,Total,56.7
Bulgaria,Population using safely managed sanitation services (%),2013,Urban,64.75
Bulgaria,Population using safely managed sanitation services (%),2012,Total,54.84
Bulgaria,Population using safely managed sanitation services (%),2012,Urban,62.77
Bulgaria,Population using safely managed sanitation services (%),2011,Total,52.99
Bulgaria,Population using safely managed sanitation services (%),2011,Urban,60.8
Bulgaria,Population using safely managed sanitation services (%),2010,Total,51.17
Bulgaria,Population using safely managed sanitation services (%),2010,Urban,58.84
Bulgaria,Population using safely managed sanitation services (%),2009,Total,49.37
Bulgaria,Population using safely managed sanitation services (%),2009,Urban,56.89
Bulgaria,Population using safely managed sanitation services (%),2008,Total,47.59
Bulgaria,Population using safely managed sanitation services (%),2008,Urban,54.95
Bulgaria,Population using safely managed sanitation services (%),2007,Total,47.59
Bulgaria,Population using safely managed sanitation services (%),2007,Urban,55.03
Bulgaria,Population using safely managed sanitation services (%),2006,Total,47.58
Bulgaria,Population using safely managed sanitation services (%),2006,Urban,55.11
Bulgaria,Population using safely managed sanitation services (%),2005,Total,47.57
Bulgaria,Population using safely managed sanitation services (%),2005,Urban,55.18
Bulgaria,Population using safely managed sanitation services (%),2004,Total,47.65
Bulgaria,Population using safely managed sanitation services (%),2004,Urban,55.26
Bulgaria,Population using safely managed sanitation services (%),2003,Total,47.76
Bulgaria,Population using safely managed sanitation services (%),2003,Urban,55.34
Bulgaria,Population using safely managed sanitation services (%),2002,Total,47.87
Bulgaria,Population using safely managed sanitation services (%),2002,Urban,55.41
Bulgaria,Population using safely managed sanitation services (%),2001,Total,47.99
Bulgaria,Population using safely managed sanitation services (%),2001,Urban,55.49
